,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
448,ZachaREEE,CB,"['sage', 'omen', 'sova']",7733,0.99,188.9,0.96,71%,123.7,0.66,0.29,0.08,0.08,23%,15%
449,satellite,CUBE,"['chamber', 'kayo', 'raze']",7468,0.99,219.0,1.03,70%,142.1,0.77,0.19,0.18,0.16,20%,11%
450,machuchutrain,(+3),"['fade', 'viper', 'breach']",207,0.99,210.6,1.03,64%,139.3,0.77,0.18,0.05,0.12,23%,15%
451,cbui,PP,"['viper', 'astra', 'omen']",3265,0.99,187.5,0.95,73%,123.4,0.66,0.40,0.07,0.07,23%,15%
452,Cab8ts,New,"['raze', 'jett', 'reyna']",1039,0.99,207.1,0.97,69%,138.3,0.71,0.20,0.12,0.10,26%,15%
453,Ponder,PFlu,"['astra', 'jett', 'sage']",2261,0.99,207.6,0.97,69%,138.4,0.73,0.24,0.10,0.09,31%,17%
454,zeek,BLUE,"['viper', 'omen', 'breach']",7639,0.99,192.8,0.95,72%,124.5,0.68,0.39,0.07,0.08,27%,15%
455,Keiti,C9W,"['sage', 'breach', 'cypher']",377,0.99,229.9,1.08,67%,170.5,0.81,0.20,0.16,0.15,28%,8%
456,ExpMoe,(+1),"['omen', 'brimstone', 'clove']",538,0.99,213.0,0.92,69%,139.7,0.72,0.34,0.10,0.09,25%,12%
457,Dani,SEN,"['sova', 'brimstone', 'breach']",894,0.99,202.3,0.92,72%,133.2,0.67,0.35,0.07,0.06,21%,13%
458,DBK,BRKA,"['raze', 'phoenix', 'jett']",1511,0.99,217.5,0.98,67%,141.2,0.76,0.19,0.17,0.16,27%,14%
459,scarn,SAD,"['reyna', 'skye', 'kayo']",3984,0.99,227.8,1.03,69%,150.0,0.79,0.19,0.17,0.16,25%,12%
460,Fable,Dead,"['viper', 'chamber', 'brimstone']",820,0.99,186.1,0.88,68%,124.2,0.65,0.40,0.06,0.07,23%,11%
461,FpsRose,TMU.B,"['fade', 'sova', 'skye']",204,0.99,206.3,0.92,72%,134.5,0.70,0.36,0.05,0.06,17%,11%
462,Inspire,NV,"['cypher', 'sage', 'killjoy']",3794,0.99,188.2,1.03,71%,123.5,0.66,0.21,0.09,0.10,27%,15%
463,Yoshii,MFC,"['jett', 'skye', 'omen']",5579,0.99,218.4,1.02,68%,138.1,0.77,0.16,0.17,0.15,25%,14%
464,LeviathanAG,NBG,"['sova', 'breach', 'viper']",6198,0.99,196.3,0.96,70%,128.4,0.65,0.34,0.10,0.10,23%,17%
465,John,Ham,"['omen', 'sova', 'viper']",1605,0.99,190.6,0.91,71%,128.6,0.66,0.38,0.06,0.07,22%,13%
466,4Tapping,BPC,"['omen', 'brimstone', 'astra']",1226,0.99,190.6,0.93,70%,125.1,0.65,0.35,0.06,0.09,19%,14%
467,Velocity,UAESA.G,"['raze', 'jett', 'chamber']",967,0.99,211.4,1.00,67%,143.4,0.74,0.14,0.11,0.12,25%,17%
468,Emz,SCC.A,"['jett', 'chamber', 'killjoy']",988,0.98,196.6,0.96,69%,129.3,0.70,0.27,0.09,0.07,21%,7%
469,Tim,LGCY,"['chamber', 'omen', 'viper']",9941,0.98,201.2,0.94,72%,129.1,0.69,0.37,0.09,0.10,23%,14%
470,seyq,UST,"['sage', 'kayo', 'breach']",1627,0.98,179.9,0.95,73%,117.9,0.64,0.39,0.06,0.07,27%,15%
471,Goat,(+4),"['cypher', 'reyna', 'sova']",278,0.98,191.9,0.95,73%,122.2,0.72,0.33,0.08,0.10,24%,25%
472,sogo,FCN,"['phoenix', 'jett', 'raze']",4582,0.98,207.2,0.98,68%,138.1,0.72,0.20,0.13,0.12,23%,8%
473,fourleaf,DG,"['killjoy', 'cypher', 'viper']",368,0.98,203.3,0.99,69%,139.2,0.69,0.20,0.12,0.07,21%,11%
474,deseo,FAWZ,"['yoru', 'raze', 'omen']",633,0.98,217.5,0.95,66%,145.2,0.79,0.15,0.15,0.15,41%,14%
475,wodahS,HU,"['cypher', 'sova', 'gekko']",663,0.98,174.5,0.93,70%,117.4,0.63,0.33,0.08,0.08,28%,11%
476,Exalt,AMB,"['phoenix', 'reyna', 'raze']",3231,0.98,206.6,0.98,70%,132.7,0.71,0.33,0.11,0.12,23%,17%
477,sHMeaty,LIL,"['raze', 'neon', 'sova']",1538,0.98,215.4,0.98,70%,141.0,0.75,0.26,0.16,0.16,23%,14%
478,wow,LVI,"['cypher', 'killjoy', 'viper']",412,0.98,199.3,0.94,61%,139.7,0.71,0.18,0.08,0.11,32%,19%
479,anger,CSUF,"['fade', 'skye', 'sova']",302,0.98,182.6,0.97,72%,123.3,0.66,0.30,0.04,0.06,37%,10%
480,Yeji,SaD,"['chamber', 'jett', 'viper']",449,0.98,195.7,0.91,61%,135.5,0.69,0.21,0.07,0.08,26%,14%
481,Nick,TLP,"['omen', 'astra', 'viper']",4338,0.98,176.0,0.92,73%,114.6,0.63,0.41,0.05,0.06,27%,11%
482,Pr0phie,TR,"['sova', 'breach', 'cypher']",3485,0.98,210.5,0.98,71%,141.2,0.70,0.31,0.09,0.11,25%,16%
483,zeyta,Quan,"['vyse', 'killjoy', 'cypher']",524,0.98,197.8,0.98,66%,133.7,0.69,0.22,0.10,0.10,33%,13%
484,rayse,COL,"['viper', 'omen', 'brimstone']",3470,0.98,206.2,0.97,71%,133.7,0.71,0.30,0.12,0.11,25%,14%
485,Abstract,(+4),"['omen', 'brimstone', 'raze']",230,0.98,214.3,0.95,63%,138.2,0.77,0.21,0.12,0.19,33%,18%
486,puffy,panda,"['sova', 'skye', 'killjoy']",1239,0.98,196.6,0.94,67%,137.1,0.68,0.22,0.07,0.08,32%,13%
487,pho,EG,"['raze', 'reyna', 'phoenix']",7410,0.98,189.5,0.95,69%,125.4,0.66,0.27,0.07,0.07,26%,16%
488,Zamal,VLYN,"['killjoy', 'jett', 'neon']",5957,0.98,224.2,1.00,68%,146.8,0.77,0.20,0.18,0.17,30%,17%
489,Tsuya,LUC,"['jett', 'sage', 'raze']",5225,0.98,216.3,0.98,70%,136.9,0.74,0.22,0.16,0.16,19%,18%
490,alvinboy,TSM,"['viper', 'reyna', 'skye']",6305,0.98,210.9,1.01,70%,137.9,0.75,0.22,0.11,0.11,31%,14%
491,Vital,Over,"['breach', 'skye', 'kayo']",2057,0.98,189.7,0.90,73%,125.1,0.65,0.37,0.07,0.08,30%,12%
492,TiGG,FaZe,"['raze', 'reyna', 'phoenix']",4459,0.98,193.1,0.94,72%,127.1,0.67,0.33,0.08,0.10,23%,17%
493,BoLa,(+6),"['chamber', 'raze', 'sova']",393,0.98,198.1,0.89,69%,136.5,0.65,0.29,0.10,0.10,19%,9%
494,c0n,Outl,"['killjoy', 'cypher', 'neon']",1412,0.98,204.1,0.93,64%,135.8,0.73,0.17,0.08,0.10,27%,9%
495,BRYAN,UCD,"['breach', 'raze', 'kayo']",324,0.98,190.2,0.91,69%,130.9,0.67,0.35,0.08,0.10,29%,8%
496,Sacy,SEN,"['breach', 'fade', 'sova']",2978,0.98,184.5,0.95,73%,123.0,0.64,0.38,0.07,0.08,27%,14%
497,practo,BURG,"['brimstone', 'omen', 'fade']",5848,0.98,197.6,0.96,71%,132.6,0.70,0.28,0.08,0.08,32%,12%
498,om3y,EVX,"['jett', 'raze', 'deadlock']",1661,0.98,211.3,0.98,67%,141.8,0.74,0.19,0.11,0.14,28%,13%
499,stallion,BZK,"['killjoy', 'omen', 'chamber']",1489,0.98,191.5,0.92,71%,127.6,0.66,0.40,0.07,0.08,28%,13%
500,dapr,CUBE,"['cypher', 'phoenix', 'killjoy']",9303,0.98,194.8,1.01,72%,125.4,0.68,0.28,0.08,0.08,19%,16%
501,Governor,WU,"['jett', 'phoenix', 'sage']",9372,0.98,216.8,1.00,70%,140.3,0.74,0.24,0.14,0.14,24%,17%
502,bew,Mapl,"['cypher', 'killjoy', 'brimstone']",658,0.98,187.6,0.91,66%,123.5,0.64,0.30,0.08,0.08,26%,13%
503,MAR1,Torc,"['astra', 'reyna', 'kayo']",2565,0.98,194.1,0.96,69%,128.4,0.68,0.32,0.08,0.10,32%,12%
504,jcStani,MU,"['cypher', 'sage', 'brimstone']",5346,0.98,200.1,0.95,70%,127.8,0.70,0.28,0.10,0.10,26%,16%
505,katsumi,Burg,"['omen', 'sage', 'viper']",5434,0.98,192.6,0.98,72%,126.2,0.69,0.27,0.08,0.08,31%,13%
506,Shanks,NRG,"['phoenix', 'raze', 'omen']",4008,0.98,216.1,1.02,70%,130.2,0.75,0.20,0.16,0.14,17%,16%
507,syfi,Alli,"['killjoy', 'viper', 'cypher']",6570,0.98,211.2,0.98,69%,138.9,0.73,0.25,0.11,0.12,24%,13%
508,Conch,PFlu,"['phoenix', 'sage', 'chamber']",2243,0.98,205.3,1.00,67%,135.9,0.74,0.14,0.12,0.10,31%,13%
509,Dinxx,WVU,"['phoenix', 'jett', 'sage']",3721,0.98,206.1,0.99,67%,134.4,0.74,0.16,0.15,0.15,24%,12%
510,marceline,100T,"['raze', 'reyna', 'jett']",3770,0.98,230.6,1.01,66%,149.6,0.80,0.17,0.18,0.18,27%,17%
511,Sworns,TR,"['viper', 'killjoy', 'cypher']",2114,0.98,193.1,0.95,68%,131.8,0.68,0.19,0.09,0.09,25%,10%
512,LunaFox,MEOW,"['sova', 'kayo', 'viper']",4024,0.98,199.5,0.91,69%,136.0,0.67,0.35,0.08,0.10,25%,15%
513,mummAy,FAIM,"['jett', 'sova', 'cypher']",7172,0.98,191.8,1.02,70%,121.0,0.68,0.27,0.10,0.09,23%,15%
514,RiceballiNNN,BKR,"['sova', 'astra', 'sage']",2993,0.98,195.9,0.89,69%,133.2,0.65,0.31,0.08,0.08,23%,13%
515,Shrony,(+1),"['viper', 'omen', 'astra']",351,0.98,192.7,0.99,71%,121.5,0.69,0.28,0.04,0.04,23%,9%
516,leah,^-^,"['jett', 'kayo', 'omen']",472,0.98,208.7,0.94,71%,137.5,0.74,0.31,0.11,0.07,24%,9%
517,acrian,AMB,"['jett', 'sage', 'raze']",5591,0.98,196.5,0.98,71%,132.3,0.69,0.24,0.09,0.09,23%,13%
518,9er,CR,"['sage', 'astra', 'viper']",770,0.98,184.9,0.96,71%,121.4,0.68,0.28,0.04,0.05,25%,10%
519,Mazino,KRÜ,"['brimstone', 'sage', 'omen']",3005,0.98,200.7,1.00,73%,130.0,0.71,0.39,0.08,0.09,27%,16%
520,stellaric,fan,"['astra', 'cypher', 'jett']",444,0.98,222.5,0.96,68%,145.6,0.79,0.20,0.11,0.11,37%,18%
521,Muff1nkat,UCI,"['sova', 'clove', 'chamber']",667,0.98,198.6,0.91,68%,134.5,0.68,0.28,0.08,0.08,31%,16%
522,P0PPIN,NV,"['brimstone', 'chamber', 'jett']",2780,0.98,187.3,0.98,73%,122.7,0.65,0.31,0.09,0.09,24%,23%
523,kouhai,Hype,"['killjoy', 'cypher', 'sage']",767,0.98,195.0,0.95,67%,125.8,0.68,0.25,0.07,0.06,22%,14%
524,vorcez,Akro,"['omen', 'astra', 'brimstone']",276,0.98,195.1,0.93,71%,128.8,0.72,0.32,0.08,0.08,30%,14%
525,Apoth,EG,"['phoenix', 'breach', 'yoru']",5917,0.98,189.9,0.96,69%,124.1,0.68,0.28,0.08,0.09,30%,13%
526,VolcaN,zZz,"['jett', 'reyna', 'raze']",2879,0.98,207.9,0.96,65%,136.6,0.74,0.16,0.13,0.11,21%,10%
527,lover,BLUE,"['chamber', 'killjoy', 'jett']",1107,0.98,189.4,0.92,67%,125.5,0.67,0.22,0.07,0.08,25%,14%
528,stew,SFU.P,"['raze', 'breach', 'sova']",1544,0.98,183.0,0.98,72%,120.3,0.66,0.34,0.05,0.06,27%,13%
529,Rawkus,DZ,"['sova', 'jett', 'breach']",3352,0.98,172.8,0.94,72%,114.4,0.60,0.29,0.05,0.05,23%,14%
530,mili,GHST,"['sova', 'raze', 'neon']",3001,0.97,199.5,0.95,71%,132.8,0.70,0.24,0.11,0.11,28%,15%
531,oderus,APK,"['jett', 'raze', 'brimstone']",7243,0.97,198.6,0.97,69%,129.9,0.69,0.22,0.11,0.13,27%,17%
532,Nahsie,WU,"['raze', 'jett', 'sova']",9826,0.97,195.4,0.93,70%,127.5,0.68,0.38,0.08,0.09,25%,17%
533,silenx,WU,"['omen', 'reyna', 'raze']",6974,0.97,198.3,0.97,70%,131.1,0.70,0.25,0.10,0.10,30%,17%
534,icy,EG,"['killjoy', 'cypher', 'phoenix']",9321,0.97,201.8,0.96,69%,134.1,0.70,0.22,0.12,0.12,24%,16%
535,k1m,PRS.X,"['cypher', 'killjoy', 'sova']",309,0.97,207.8,0.87,67%,139.9,0.69,0.27,0.09,0.09,24%,9%
536,ino,Ente,"['phoenix', 'reyna', 'raze']",623,0.97,199.6,0.90,66%,133.9,0.71,0.32,0.09,0.12,35%,20%
537,foreign,5,"['omen', 'jett', 'viper']",2113,0.97,201.0,0.95,69%,130.9,0.71,0.30,0.11,0.12,33%,15%
538,Kushay,SaD,"['omen', 'viper', 'killjoy']",4864,0.97,196.6,0.93,71%,127.5,0.68,0.37,0.08,0.10,28%,15%
539,smiley,NBG,"['astra', 'skye', 'kayo']",8872,0.97,184.1,0.93,73%,118.9,0.65,0.40,0.07,0.09,29%,16%
540,WIRE,MVR.GC,"['yoru', 'raze', 'jett']",509,0.97,235.8,0.98,61%,157.5,0.82,0.14,0.19,0.19,33%,16%
541,tyfoon,(+3),"['brimstone', 'sova', 'sage']",2268,0.97,194.7,0.93,74%,130.6,0.67,0.33,0.07,0.08,21%,15%
542,spoof,Crim,"['chamber', 'astra', 'jett']",1665,0.97,200.9,0.98,70%,132.0,0.72,0.23,0.10,0.10,26%,12%
543,addison,Gekk,"['jett', 'raze', 'sage']",2216,0.97,216.4,0.98,66%,141.1,0.77,0.18,0.15,0.16,35%,13%
544,Bandit,AME,"['raze', 'jett', 'chamber']",1124,0.97,204.5,0.94,66%,133.3,0.72,0.16,0.13,0.12,17%,8%
545,Zoestol,UVA,"['astra', 'viper', 'brimstone']",9619,0.97,181.1,0.93,73%,116.5,0.64,0.38,0.07,0.08,23%,13%
546,strongtallguy62,EVX,"['yoru', 'jett', 'neon']",1344,0.97,226.4,1.01,68%,142.5,0.78,0.18,0.19,0.18,20%,17%
547,fate,4,"['skye', 'reyna', 'astra']",2291,0.97,205.0,0.92,68%,136.2,0.71,0.30,0.10,0.12,24%,13%
548,fsau,BFG,"['jett', 'raze', 'yoru']",609,0.97,192.2,0.93,71%,124.4,0.66,0.34,0.09,0.12,26%,22%
549,Ksiaze,SC,"['reyna', 'jett', 'phoenix']",2427,0.97,208.7,0.96,64%,134.3,0.74,0.13,0.15,0.16,29%,13%
550,BxbyB,(+5),"['raze', 'jett', 'clove']",608,0.97,211.4,1.00,70%,131.1,0.74,0.24,0.13,0.13,25%,10%
551,sSef,SCC,"['cypher', 'killjoy', 'raze']",6293,0.97,188.7,0.92,71%,124.9,0.65,0.30,0.07,0.08,22%,12%
552,HUDFAME,UT,"['killjoy', 'chamber', 'jett']",727,0.97,214.0,0.99,64%,138.7,0.78,0.09,0.16,0.16,33%,9%
553,Mezin,(+9),"['cypher', 'breach', 'killjoy']",986,0.97,193.2,0.95,69%,124.8,0.69,0.28,0.08,0.08,30%,9%
554,JSP,NBG,"['raze', 'jett', 'skye']",2865,0.97,198.7,0.95,67%,131.0,0.70,0.25,0.11,0.11,30%,18%
555,Harmful,TTR,"['jett', 'reyna', 'raze']",6721,0.97,219.4,1.02,65%,140.0,0.78,0.15,0.18,0.16,29%,12%
556,Vernina,mfs,"['raze', 'killjoy', 'cypher']",3463,0.97,195.7,0.98,67%,128.5,0.70,0.16,0.11,0.10,24%,12%
557,snirot,NSIC,"['jett', 'raze', 'phoenix']",3209,0.97,200.6,0.95,68%,131.0,0.71,0.25,0.12,0.12,25%,11%
558,ven,PRS,"['vyse', 'viper', 'killjoy']",450,0.97,196.5,0.96,70%,132.9,0.72,0.21,0.06,0.07,36%,15%
559,Chillin,Team,"['omen', 'viper', 'astra']",1970,0.97,188.4,0.91,70%,126.5,0.66,0.37,0.07,0.09,30%,14%
560,clawdia,COL,"['omen', 'jett', 'reyna']",5352,0.97,199.6,0.97,71%,132.0,0.68,0.23,0.11,0.11,22%,13%
561,truo,LIL,"['omen', 'sage', 'jett']",3251,0.97,188.3,0.95,71%,123.8,0.67,0.28,0.07,0.07,29%,11%
562,kyle,UCI,"['brimstone', 'omen', 'astra']",291,0.97,206.7,0.93,71%,132.8,0.72,0.38,0.09,0.12,26%,20%
563,d1ve,CR,"['sova', 'raze', 'fade']",313,0.97,207.3,0.88,68%,134.4,0.71,0.26,0.07,0.10,29%,8%
564,alexis,SRG,"['cypher', 'killjoy', 'sage']",8635,0.97,173.8,0.93,74%,111.9,0.61,0.43,0.05,0.07,30%,14%
565,Hydro,spec,"['sova', 'cypher', 'astra']",1011,0.97,185.1,0.91,69%,125.7,0.66,0.22,0.06,0.08,28%,11%
566,Torrify,AMB,"['reyna', 'raze', 'phoenix']",3216,0.97,194.1,0.95,69%,129.7,0.67,0.27,0.09,0.10,21%,11%
567,Momiji,FCN,"['phoenix', 'reyna', 'astra']",6005,0.97,194.2,0.94,70%,129.5,0.67,0.29,0.08,0.09,26%,13%
568,hieu,ROSE,"['raze', 'jett', 'iso']",2689,0.97,228.8,0.99,67%,150.5,0.79,0.18,0.20,0.19,32%,21%
569,Weegle,EVX,"['omen', 'viper', 'cypher']",839,0.97,185.9,0.95,69%,125.7,0.66,0.27,0.06,0.07,30%,17%
570,Aiko,TLP,"['sova', 'cypher', 'astra']",5683,0.97,184.9,0.91,71%,123.7,0.63,0.35,0.07,0.07,22%,16%
571,Yuki,PRS,"['skye', 'fade', 'neon']",2548,0.97,195.0,0.93,69%,129.0,0.67,0.29,0.09,0.10,22%,14%
572,godrex,Disc,"['raze', 'killjoy', 'skye']",256,0.97,220.2,0.89,66%,149.6,0.74,0.26,0.13,0.16,27%,20%
573,ariel,GHST,"['omen', 'viper', 'brimstone']",1490,0.97,200.0,0.98,66%,133.5,0.72,0.20,0.09,0.10,35%,14%
574,Jangler,AI,"['omen', 'astra', 'viper']",7535,0.97,172.9,0.92,72%,112.3,0.63,0.34,0.04,0.05,26%,15%
575,pANcada,LOUD,"['brimstone', 'astra', 'viper']",908,0.97,178.6,0.97,70%,122.3,0.64,0.22,0.05,0.07,29%,13%
576,Tkaz,TPG,"['reyna', 'raze', 'phoenix']",5383,0.97,207.3,0.96,69%,136.0,0.73,0.24,0.11,0.12,24%,12%
577,kayyr,PG,"['jett', 'raze', 'deadlock']",264,0.97,225.2,0.99,68%,149.1,0.78,0.16,0.16,0.16,27%,11%
578,Precision,DB,"['breach', 'phoenix', 'reyna']",8289,0.97,179.4,0.93,72%,117.4,0.63,0.37,0.07,0.09,24%,13%
579,cheatcode,ROSE,"['raze', 'phoenix', 'reyna']",6402,0.97,202.2,0.93,70%,132.8,0.70,0.30,0.10,0.10,29%,14%
580,gmoney,Abde,"['skye', 'phoenix', 'omen']",254,0.97,202.0,0.92,67%,136.7,0.71,0.29,0.09,0.07,30%,16%
581,eigne,RU,"['breach', 'sova', 'skye']",723,0.97,194.3,0.89,65%,130.3,0.66,0.28,0.06,0.08,29%,12%
582,Soop,(+2),"['omen', 'astra', 'cypher']",480,0.97,182.5,0.92,71%,118.6,0.63,0.40,0.05,0.07,23%,8%
583,Sofa,AI,"['viper', 'sova', 'astra']",1336,0.97,197.0,0.92,70%,128.5,0.67,0.27,0.08,0.09,20%,13%
584,Nora,PRS,"['brimstone', 'viper', 'breach']",5273,0.97,189.6,0.93,70%,124.6,0.66,0.32,0.08,0.09,30%,15%
585,shawn,AI,"['killjoy', 'cypher', 'breach']",2044,0.97,183.2,0.91,71%,123.7,0.63,0.32,0.07,0.08,21%,10%
586,gucc107,WVU,"['omen', 'astra', 'viper']",11932,0.97,195.3,0.93,71%,126.9,0.68,0.37,0.07,0.08,21%,15%
587,Kehnys,DXG,"['cypher', 'killjoy', 'clove']",255,0.96,190.2,0.91,62%,128.9,0.67,0.15,0.09,0.07,34%,5%
588,Restless,The,"['sova', 'fade', 'cypher']",342,0.96,186.3,0.89,67%,127.6,0.69,0.26,0.04,0.05,38%,9%
589,ricky,CRWN,"['sova', 'killjoy', 'breach']",1689,0.96,190.7,0.88,71%,127.4,0.64,0.31,0.04,0.05,27%,13%
590,Rezah,TOR,"['kayo', 'sova', 'jett']",496,0.96,190.0,0.92,69%,127.2,0.65,0.27,0.10,0.08,24%,12%
591,GMAN,CD,"['cypher', 'viper', 'killjoy']",2043,0.96,194.4,0.91,68%,122.1,0.69,0.21,0.07,0.09,26%,21%
592,intox,PUGS,"['reyna', 'breach', 'jett']",3803,0.96,192.2,0.90,69%,125.8,0.66,0.29,0.08,0.08,21%,11%
593,XYoshiZ,BU,"['raze', 'jett', 'omen']",256,0.96,195.1,0.88,72%,128.1,0.67,0.32,0.05,0.05,33%,16%
594,WicK,Cumb,"['killjoy', 'astra', 'viper']",1108,0.96,184.6,0.90,69%,124.3,0.65,0.25,0.06,0.08,24%,13%
595,yhury,(+2),"['killjoy', 'skye', 'cypher']",1303,0.96,191.9,0.98,71%,130.0,0.68,0.19,0.06,0.05,27%,14%
596,maddie,BZKD,"['killjoy', 'viper', 'astra']",576,0.96,198.7,0.93,71%,126.8,0.70,0.33,0.07,0.09,28%,7%
597,RunnerPS,RC,"['killjoy', 'omen', 'raze']",433,0.96,201.7,0.98,70%,133.3,0.73,0.18,0.08,0.09,25%,20%
598,kaz,DePa,"['sova', 'skye', 'sage']",1049,0.96,198.2,0.93,69%,129.8,0.70,0.22,0.09,0.09,25%,16%
599,Teague,L11,"['sova', 'viper', 'sage']",10636,0.96,183.5,0.89,72%,117.1,0.62,0.45,0.07,0.08,21%,13%
600,ShadowKnight,YDZ.I,"['cypher', 'killjoy', 'breach']",722,0.96,204.5,0.90,66%,136.8,0.72,0.19,0.11,0.13,28%,13%
601,Casblood18,LYE,"['killjoy', 'sova', 'kayo']",2007,0.96,195.8,0.88,69%,127.0,0.66,0.31,0.09,0.09,21%,15%
602,vaiZ,SHI,"['cypher', 'killjoy', 'viper']",516,0.96,189.7,0.95,70%,124.0,0.65,0.24,0.10,0.08,24%,11%
603,atlas,PHX,"['omen', 'reyna', 'phoenix']",4040,0.96,207.1,0.96,68%,133.7,0.74,0.24,0.10,0.11,22%,16%
604,A77,WVU,"['jett', 'raze', 'sova']",3851,0.96,185.4,0.92,68%,123.2,0.65,0.24,0.07,0.08,23%,12%
605,jas0n,FUN,"['neon', 'jett', 'chamber']",5167,0.96,204.7,0.95,67%,136.5,0.70,0.21,0.12,0.14,25%,14%
606,LIAN,LUX,"['killjoy', 'omen', 'breach']",391,0.96,207.2,0.92,69%,136.5,0.72,0.27,0.10,0.09,36%,10%
607,Victisss,(+3),"['cypher', 'viper', 'killjoy']",258,0.96,192.8,0.92,68%,131.2,0.71,0.19,0.06,0.06,31%,7%
608,miniature,DTL,"['cypher', 'jett', 'killjoy']",4871,0.96,208.3,0.94,68%,138.5,0.71,0.28,0.14,0.15,26%,11%
609,pablo,DSR,"['astra', 'sova', 'brimstone']",2208,0.96,188.2,0.89,71%,124.9,0.65,0.36,0.07,0.09,22%,13%
610,Velocity,RA,"['killjoy', 'sova', 'cypher']",1470,0.96,191.6,0.84,71%,127.0,0.64,0.42,0.07,0.08,23%,12%
611,Lorri,EG.GC,"['jett', 'raze', 'sage']",4858,0.96,204.6,0.95,70%,131.8,0.71,0.29,0.11,0.11,24%,12%
612,Nabber,TAMU,"['killjoy', 'brimstone', 'sova']",1430,0.96,190.2,0.96,70%,125.0,0.67,0.29,0.09,0.10,27%,17%
613,shawz,Over,"['iso', 'phoenix', 'raze']",1662,0.96,219.6,0.96,66%,140.0,0.76,0.22,0.18,0.19,26%,14%
614,Virtyy,LOUD,"['jett', 'phoenix', 'reyna']",5047,0.96,206.4,0.94,70%,133.1,0.71,0.32,0.12,0.13,27%,11%
615,dmo,(+9),"['astra', 'jett', 'phoenix']",841,0.96,232.9,0.95,68%,153.7,0.82,0.25,0.16,0.13,35%,15%
616,tyti,SOL,"['sova', 'raze', 'jett']",2219,0.96,213.8,0.93,67%,140.6,0.72,0.22,0.14,0.12,23%,10%
617,carlos,FYB,"['jett', 'reyna', 'phoenix']",932,0.96,208.1,0.89,67%,140.0,0.71,0.24,0.10,0.13,24%,9%
618,trisk,FNR,"['reyna', 'raze', 'killjoy']",890,0.96,208.1,0.91,68%,132.5,0.70,0.26,0.11,0.12,23%,10%
619,RYKER,5,"['raze', 'phoenix', 'reyna']",2963,0.96,212.3,0.96,67%,139.9,0.74,0.19,0.14,0.14,25%,10%
620,kr1sP,AK,"['chamber', 'killjoy', 'jett']",1245,0.96,220.8,0.99,66%,140.2,0.77,0.18,0.18,0.15,29%,15%
621,mikester,BLUE,"['sova', 'astra', 'jett']",2379,0.96,210.3,0.95,69%,140.1,0.74,0.22,0.11,0.12,28%,13%
622,dephh,SEN,"['cypher', 'killjoy', 'omen']",5016,0.96,189.5,0.94,71%,124.1,0.66,0.27,0.10,0.10,25%,11%
623,enzo,PHX,"['iso', 'clove', 'sova']",627,0.96,197.7,0.92,66%,131.5,0.69,0.28,0.08,0.11,21%,21%
624,LarryBanks,TMU.B,"['raze', 'sova', 'phoenix']",3342,0.96,197.0,0.94,71%,130.9,0.68,0.30,0.10,0.10,25%,20%
625,partykid,(+1),"['omen', 'brimstone', 'jett']",257,0.96,204.4,0.90,72%,128.3,0.70,0.39,0.12,0.14,24%,16%
626,Jack1,Prov,"['sova', 'breach', 'fade']",483,0.96,195.9,0.89,71%,132.1,0.66,0.31,0.08,0.05,19%,6%
627,KIS,RIOS,"['jett', 'chamber', 'fade']",626,0.96,185.5,0.89,71%,122.7,0.66,0.32,0.07,0.09,31%,17%
628,xCeeD,LUC,"['jett', 'phoenix', 'reyna']",897,0.96,195.0,0.93,68%,122.9,0.69,0.24,0.13,0.14,27%,19%
629,epathy,FCN,"['jett', 'sage', 'killjoy']",4801,0.96,214.9,1.02,68%,135.3,0.77,0.13,0.19,0.16,25%,13%
630,Akame,TMX,"['jett', 'raze', 'chamber']",556,0.96,212.4,0.95,64%,136.8,0.75,0.16,0.15,0.16,23%,15%
631,AYRIN,GE,"['raze', 'brimstone', 'cypher']",5104,0.96,191.6,0.95,73%,123.3,0.66,0.27,0.07,0.07,17%,17%
632,H0llywood,CCG,"['sova', 'fade', 'viper']",664,0.96,188.5,0.89,69%,126.0,0.65,0.28,0.05,0.07,26%,14%
633,bungee,TSM.X,"['jett', 'reyna', 'raze']",3094,0.96,211.4,0.99,67%,138.0,0.76,0.17,0.14,0.14,26%,15%
634,magic,PRS,"['viper', 'sova', 'jett']",1337,0.96,218.8,0.96,67%,142.3,0.76,0.20,0.18,0.18,30%,8%
635,snackbox,(+3),"['brimstone', 'sage', 'breach']",327,0.95,193.2,0.87,69%,123.3,0.66,0.29,0.07,0.07,28%,14%
636,kaplan,SEN,"['sova', 'omen', 'breach']",588,0.95,147.6,0.75,76%,97.4,0.51,0.26,0.06,0.07,17%,21%
637,EmilShe1n,IMT,"['viper', 'killjoy', 'cypher']",1056,0.95,183.0,1.00,70%,123.6,0.66,0.17,0.08,0.07,22%,15%
638,Papi,NBG,"['viper', 'astra', 'skye']",3669,0.95,195.9,0.89,71%,131.9,0.68,0.35,0.08,0.09,23%,14%
639,Gill,X2,"['jett', 'sova', 'raze']",311,0.95,231.3,0.96,66%,154.2,0.77,0.16,0.23,0.19,28%,19%
